mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm,month,day,ID,Station
-0.4,-5.5,3.6,79.0,0.9,5.3,0.1,0.5,0.0,4.0,3.0,248,Apelsvoll
3.6,-2.5,10.4,77.4,0.0,14.1,0.1,0.4,1.3,4.0,4.0,249,Apelsvoll
2.4,0.1,4.6,82.0,0.1,3.8,0.1,0.4,0.4,4.0,5.0,250,Apelsvoll
1.7,-0.7,5.5,86.4,0.0,12.7,0.1,0.4,1.1,4.0,6.0,251,Apelsvoll
2.2,-3.3,7.3,67.5,0.0,14.2,0.1,0.4,1.5,4.0,7.0,252,Apelsvoll
1.8,-1.6,5.3,50.5,0.0,17.1,0.1,0.4,2.1,4.0,8.0,253,Apelsvoll
0.6,-3.1,4.1,47.2,0.0,18.4,0.1,0.4,2.1,4.0,9.0,254,Apelsvoll
-0.2,-3.5,4.5,53.3,0.0,17.4,0.1,0.4,0.0,4.0,10.0,255,Apelsvoll
-1.0,-7.7,5.0,53.3,0.0,17.8,0.1,0.4,0.0,4.0,11.0,256,Apelsvoll
0.7,-6.6,8.7,44.7,0.0,19.0,0.1,0.4,2.0,4.0,12.0,257,Apelsvoll
1.3,-6.7,9.8,44.3,0.0,19.4,0.1,0.4,2.0,4.0,13.0,258,Apelsvoll
1.6,-6.7,10.6,47.8,0.0,19.6,0.1,0.4,2.1,4.0,14.0,259,Apelsvoll
3.1,-4.5,11.8,46.0,0.0,19.7,0.1,0.4,2.2,4.0,15.0,260,Apelsvoll
3.9,-4.5,12.2,50.8,0.0,17.1,0.1,0.4,1.9,4.0,16.0,261,Apelsvoll
4.9,-2.7,11.7,57.4,0.0,19.9,1.2,0.8,2.4,4.0,17.0,262,Apelsvoll
6.7,-0.9,14.8,54.7,0.0,20.2,3.1,2.1,2.6,4.0,18.0,263,Apelsvoll
7.3,0.7,15.4,53.3,0.0,17.0,4.3,3.3,2.2,4.0,19.0,264,Apelsvoll
8.7,0.8,17.9,51.6,0.0,19.6,5.4,4.3,2.8,4.0,20.0,265,Apelsvoll
10.3,4.9,16.9,57.6,0.0,12.7,6.6,5.4,1.9,4.0,21.0,266,Apelsvoll
10.5,3.3,19.4,59.6,0.0,19.8,7.6,6.3,2.8,4.0,22.0,267,Apelsvoll
10.3,2.4,18.3,56.3,0.0,20.7,8.1,6.9,3.0,4.0,23.0,268,Apelsvoll
11.2,3.6,19.1,48.3,0.0,17.8,8.2,7.3,2.8,4.0,24.0,269,Apelsvoll
10.6,8.9,12.8,55.6,0.0,3.1,8.1,7.5,0.8,4.0,25.0,270,Apelsvoll
10.7,8.2,14.4,68.9,0.0,10.1,8.1,7.3,1.5,4.0,26.0,271,Apelsvoll
11.6,6.7,16.7,71.9,1.7,10.1,8.6,7.7,1.5,4.0,27.0,272,Apelsvoll
13.4,8.5,19.4,53.0,0.1,16.3,9.9,8.5,2.5,4.0,28.0,273,Apelsvoll
14.3,5.9,21.8,57.9,0.0,20.2,10.6,9.3,3.1,4.0,29.0,274,Apelsvoll
14.4,9.6,18.5,62.0,0.2,13.2,11.3,10.0,2.2,4.0,30.0,275,Apelsvoll
10.4,6.2,14.1,71.1,2.4,9.6,10.9,10.1,1.5,5.0,1.0,276,Apelsvoll
4.9,1.3,8.0,51.4,0.6,21.4,9.6,9.4,3.2,5.0,2.0,277,Apelsvoll
2.2,-2.5,7.9,55.1,0.5,16.9,8.0,8.2,2.1,5.0,3.0,278,Apelsvoll
3.9,-0.9,8.7,52.8,0.0,16.1,7.1,7.4,2.3,5.0,4.0,279,Apelsvoll
4.8,0.2,10.6,54.9,0.4,15.3,6.9,7.0,2.1,5.0,5.0,280,Apelsvoll
0.2,-1.5,2.0,88.3,4.5,5.2,6.0,6.6,0.7,5.0,6.0,281,Apelsvoll
3.1,-1.2,9.0,61.1,1.4,15.9,4.9,5.5,2.4,5.0,7.0,282,Apelsvoll
4.0,-2.6,9.6,60.4,0.2,21.9,5.5,5.4,2.6,5.0,8.0,283,Apelsvoll
3.4,0.5,5.6,91.1,22.8,2.8,5.7,5.9,0.3,5.0,9.0,284,Apelsvoll
6.2,4.7,7.9,96.9,6.8,3.1,5.8,5.8,0.4,5.0,10.0,285,Apelsvoll
5.8,4.5,7.2,85.5,1.3,4.9,6.2,6.1,0.7,5.0,11.0,286,Apelsvoll
5.7,2.1,9.5,50.6,0.0,17.9,6.0,6.0,2.8,5.0,12.0,287,Apelsvoll
6.3,0.0,12.2,52.7,0.0,22.6,6.5,6.2,3.1,5.0,13.0,288,Apelsvoll
9.3,2.7,16.4,56.8,0.0,20.4,7.8,7.0,3.1,5.0,14.0,289,Apelsvoll
11.5,5.1,18.0,53.6,0.0,23.0,8.9,7.9,3.7,5.0,15.0,290,Apelsvoll
13.6,6.2,21.1,54.4,0.0,25.2,10.0,8.8,4.2,5.0,16.0,291,Apelsvoll
15.5,7.3,21.8,51.7,0.0,24.6,11.1,9.8,4.3,5.0,17.0,292,Apelsvoll
11.0,8.5,14.7,73.8,1.5,4.3,10.8,10.2,0.9,5.0,18.0,293,Apelsvoll
11.8,9.4,15.4,84.6,19.2,11.0,10.7,10.0,1.6,5.0,19.0,294,Apelsvoll
12.2,7.1,15.8,87.9,5.9,9.3,10.9,10.3,1.5,5.0,20.0,295,Apelsvoll
16.0,12.4,22.9,84.1,3.3,18.1,12.2,11.0,3.4,5.0,21.0,296,Apelsvoll
16.4,14.2,20.2,88.7,4.2,11.0,13.6,12.2,1.8,5.0,22.0,297,Apelsvoll
12.5,9.8,15.2,74.2,0.0,15.7,13.4,12.6,2.6,5.0,23.0,298,Apelsvoll
9.4,7.5,12.6,86.2,6.5,11.1,12.3,12.0,1.5,5.0,24.0,299,Apelsvoll
12.2,8.1,16.4,70.4,1.3,14.9,12.4,11.8,2.5,5.0,25.0,300,Apelsvoll
8.4,5.0,12.0,69.2,0.3,14.4,11.9,11.7,2.3,5.0,26.0,301,Apelsvoll
7.8,5.7,12.5,80.2,2.6,13.4,11.5,11.3,1.9,5.0,27.0,302,Apelsvoll
8.0,4.1,13.1,77.2,4.6,20.4,11.9,11.4,2.9,5.0,28.0,303,Apelsvoll
8.5,3.3,13.5,49.4,0.0,23.7,11.4,11.3,4.2,5.0,29.0,304,Apelsvoll
8.2,5.3,11.8,69.9,1.1,6.5,10.6,10.8,1.3,5.0,30.0,305,Apelsvoll
11.5,4.3,18.0,45.6,0.0,28.2,10.3,10.2,5.0,5.0,31.0,306,Apelsvoll
8.5,6.0,12.0,86.2,7.3,4.6,10.6,10.6,0.7,6.0,1.0,307,Apelsvoll
12.5,6.9,18.2,71.7,1.1,19.9,11.3,10.7,3.2,6.0,2.0,308,Apelsvoll
12.6,8.9,18.6,86.2,6.0,8.8,12.0,11.5,1.5,6.0,3.0,309,Apelsvoll
14.3,9.1,18.9,60.3,0.0,25.5,12.3,11.6,4.6,6.0,4.0,310,Apelsvoll
10.5,7.6,13.9,87.8,1.0,5.2,12.0,11.8,0.8,6.0,5.0,311,Apelsvoll
15.7,11.6,22.6,87.8,17.3,16.6,13.0,12.1,2.9,6.0,6.0,312,Apelsvoll
16.2,12.9,19.8,91.4,2.5,7.6,14.3,13.3,1.3,6.0,7.0,313,Apelsvoll
13.8,10.2,21.0,85.8,4.8,16.9,14.6,13.7,2.8,6.0,8.0,314,Apelsvoll
13.2,9.7,17.8,80.9,0.8,13.1,14.3,13.8,2.3,6.0,9.0,315,Apelsvoll
14.7,9.3,20.9,59.2,0.0,25.1,14.2,13.6,4.7,6.0,10.0,316,Apelsvoll
14.8,7.3,20.8,64.8,0.0,25.4,14.9,14.0,4.6,6.0,11.0,317,Apelsvoll
9.3,7.2,13.9,85.3,11.8,4.2,14.4,14.2,0.8,6.0,12.0,318,Apelsvoll
9.6,7.2,12.5,98.5,18.2,3.3,12.6,12.9,0.5,6.0,13.0,319,Apelsvoll
13.3,7.6,20.5,84.8,0.0,16.9,12.9,12.6,2.8,6.0,14.0,320,Apelsvoll
17.7,10.6,24.9,65.0,0.0,28.8,14.6,13.6,5.4,6.0,15.0,321,Apelsvoll
14.8,12.5,16.7,79.9,0.8,4.4,15.0,14.4,0.9,6.0,16.0,322,Apelsvoll
17.1,12.0,22.0,69.0,0.0,27.7,15.1,14.4,5.3,6.0,17.0,323,Apelsvoll
14.1,11.6,18.7,79.5,15.9,12.2,15.0,14.6,2.3,6.0,18.0,324,Apelsvoll
14.8,10.7,20.1,73.9,0.7,19.1,14.9,14.4,3.4,6.0,19.0,325,Apelsvoll
14.2,10.8,18.9,87.8,13.6,9.8,15.3,14.8,1.7,6.0,20.0,326,Apelsvoll
14.8,9.9,19.9,67.6,0.2,25.9,15.3,14.8,4.8,6.0,21.0,327,Apelsvoll
14.2,7.8,20.1,51.8,0.0,27.6,14.9,14.7,5.2,6.0,22.0,328,Apelsvoll
14.3,7.5,19.9,52.3,0.0,20.1,14.6,14.5,3.9,6.0,23.0,329,Apelsvoll
15.3,8.7,20.9,57.7,0.0,20.6,14.8,14.4,3.9,6.0,24.0,330,Apelsvoll
13.2,10.9,15.2,84.7,0.7,5.2,15.1,14.7,0.9,6.0,25.0,331,Apelsvoll
15.3,10.7,20.5,77.6,0.0,18.5,15.3,14.6,3.3,6.0,26.0,332,Apelsvoll
15.8,10.3,21.6,51.6,0.0,29.0,16.0,15.3,5.6,6.0,27.0,333,Apelsvoll
17.0,7.6,23.6,56.6,0.0,27.2,16.3,15.6,5.0,6.0,28.0,334,Apelsvoll
20.4,15.8,26.9,48.4,0.0,19.9,17.1,16.2,4.2,6.0,29.0,335,Apelsvoll
18.5,14.5,23.3,60.7,0.9,16.2,17.3,16.6,3.5,6.0,30.0,336,Apelsvoll
16.6,11.8,21.4,58.6,0.9,20.6,16.3,16.1,4.3,7.0,1.0,337,Apelsvoll
12.2,8.9,16.1,54.8,0.7,17.8,15.7,15.7,3.4,7.0,2.0,338,Apelsvoll
10.7,6.3,15.9,51.0,0.0,18.2,14.6,14.9,3.3,7.0,3.0,339,Apelsvoll
10.1,7.0,14.1,61.2,0.9,16.5,13.8,14.2,3.0,7.0,4.0,340,Apelsvoll
12.8,6.3,18.6,52.9,0.0,27.0,13.8,13.7,4.7,7.0,5.0,341,Apelsvoll
12.1,8.7,17.3,69.1,0.4,16.6,14.4,14.1,2.9,7.0,6.0,342,Apelsvoll
13.4,9.0,18.4,62.2,0.0,20.7,14.7,14.3,3.8,7.0,7.0,343,Apelsvoll
13.3,9.0,17.2,62.2,0.0,19.9,14.8,14.5,3.6,7.0,8.0,344,Apelsvoll
15.6,11.5,20.8,59.6,0.2,19.4,15.0,14.5,3.6,7.0,9.0,345,Apelsvoll
18.2,9.1,25.1,52.2,0.0,27.5,15.8,15.0,5.2,7.0,10.0,346,Apelsvoll
19.4,11.7,26.6,52.6,0.0,22.9,16.9,15.9,4.5,7.0,11.0,347,Apelsvoll
18.1,12.5,25.9,63.8,0.0,19.1,17.2,16.4,3.6,7.0,12.0,348,Apelsvoll
18.5,10.6,25.4,62.7,0.0,27.0,17.5,16.6,5.0,7.0,13.0,349,Apelsvoll
17.9,12.7,23.1,70.6,5.9,25.2,17.9,17.0,4.7,7.0,14.0,350,Apelsvoll
14.5,10.3,20.1,69.4,5.2,21.4,17.8,17.2,3.8,7.0,15.0,351,Apelsvoll
14.6,10.0,20.5,63.2,0.0,24.5,17.1,16.9,4.3,7.0,16.0,352,Apelsvoll
16.5,9.4,24.3,67.8,0.0,19.4,17.1,16.7,3.5,7.0,17.0,353,Apelsvoll
16.6,11.3,21.8,68.8,0.0,22.4,17.2,16.8,4.0,7.0,18.0,354,Apelsvoll
14.3,11.6,17.4,87.8,2.7,7.1,16.5,16.5,1.2,7.0,19.0,355,Apelsvoll
16.6,12.8,21.8,79.7,1.1,15.8,16.7,16.3,2.6,7.0,20.0,356,Apelsvoll
14.8,13.6,17.4,92.0,8.0,4.7,16.5,16.4,0.7,7.0,21.0,357,Apelsvoll
16.8,13.3,22.5,80.1,3.0,19.6,16.9,16.3,3.4,7.0,22.0,358,Apelsvoll
18.9,14.0,24.7,80.3,0.3,22.8,18.0,17.1,3.8,7.0,23.0,359,Apelsvoll
21.3,15.2,27.6,75.5,0.0,20.0,19.1,18.0,3.6,7.0,24.0,360,Apelsvoll
21.6,13.7,28.4,71.0,0.0,24.3,19.5,18.4,4.6,7.0,25.0,361,Apelsvoll
22.5,15.0,28.9,69.7,0.0,23.2,20.1,19.0,4.3,7.0,26.0,362,Apelsvoll
23.3,18.2,28.0,65.9,0.0,24.8,20.7,19.6,4.7,7.0,27.0,363,Apelsvoll
23.3,15.6,29.8,62.8,0.0,24.7,20.8,19.8,4.7,7.0,28.0,364,Apelsvoll
22.9,19.0,28.0,68.0,0.0,18.5,21.0,20.0,3.5,7.0,29.0,365,Apelsvoll
12.8,9.9,20.6,89.1,8.2,5.0,19.2,19.4,0.8,7.0,30.0,366,Apelsvoll
12.7,10.4,16.2,76.4,0.1,10.5,17.5,17.8,1.7,7.0,31.0,367,Apelsvoll
16.0,10.8,21.8,73.1,0.0,18.0,17.6,17.4,3.0,8.0,1.0,368,Apelsvoll
19.3,12.0,26.2,59.3,0.0,24.0,18.3,17.8,4.2,8.0,2.0,369,Apelsvoll
18.1,11.0,23.1,64.3,0.0,23.5,18.6,18.1,3.9,8.0,3.0,370,Apelsvoll
17.6,13.1,22.9,68.8,0.0,21.2,18.6,18.2,3.5,8.0,4.0,371,Apelsvoll
16.5,13.0,21.9,84.2,0.1,13.5,18.4,18.1,2.2,8.0,5.0,372,Apelsvoll
14.7,10.9,18.9,78.3,0.0,8.9,17.6,17.6,1.4,8.0,6.0,373,Apelsvoll
15.6,13.2,18.9,84.8,2.7,8.8,17.4,17.3,1.4,8.0,7.0,374,Apelsvoll
15.2,12.4,18.6,87.3,6.4,10.9,17.3,17.1,1.6,8.0,8.0,375,Apelsvoll
16.3,11.4,21.7,81.1,0.0,14.0,17.4,17.1,2.2,8.0,9.0,376,Apelsvoll
14.7,12.9,16.5,91.5,10.9,3.0,17.0,17.1,0.5,8.0,10.0,377,Apelsvoll
16.3,13.8,20.1,91.5,3.2,9.2,16.8,16.6,1.4,8.0,11.0,378,Apelsvoll
17.0,14.5,21.4,81.4,0.5,13.5,17.2,16.9,2.2,8.0,12.0,379,Apelsvoll
13.2,10.7,15.5,92.8,7.0,5.9,17.0,16.9,0.8,8.0,13.0,380,Apelsvoll
12.3,9.5,17.5,81.4,4.2,13.1,16.3,16.4,1.9,8.0,14.0,381,Apelsvoll
12.0,6.4,18.6,80.9,0.0,13.8,15.8,16.0,1.9,8.0,15.0,382,Apelsvoll
14.8,12.0,19.5,84.4,2.7,7.4,16.0,16.0,1.1,8.0,16.0,383,Apelsvoll
13.8,11.7,15.9,89.0,4.0,4.1,15.6,15.8,0.6,8.0,17.0,384,Apelsvoll
14.6,10.5,19.8,76.4,0.6,16.6,15.4,15.4,2.4,8.0,18.0,385,Apelsvoll
14.0,9.5,20.0,77.1,0.0,14.0,15.5,15.5,2.1,8.0,19.0,386,Apelsvoll
14.3,10.2,20.1,74.5,0.8,15.8,15.3,15.4,2.4,8.0,20.0,387,Apelsvoll
14.3,9.4,20.4,68.8,0.1,18.1,15.5,15.4,2.7,8.0,21.0,388,Apelsvoll
11.4,6.9,15.2,88.1,2.6,6.4,15.0,15.2,0.9,8.0,22.0,389,Apelsvoll
14.8,9.4,21.3,71.4,0.0,15.2,14.7,14.8,2.3,8.0,23.0,390,Apelsvoll
16.1,10.6,23.2,70.8,0.0,15.1,15.4,15.1,2.3,8.0,24.0,391,Apelsvoll
18.3,12.2,24.2,76.2,0.0,15.2,16.1,15.7,2.3,8.0,25.0,392,Apelsvoll
18.4,12.1,25.0,76.1,0.0,17.3,16.6,16.1,2.6,8.0,26.0,393,Apelsvoll
18.0,11.2,26.4,76.2,0.0,15.4,16.8,16.4,2.3,8.0,27.0,394,Apelsvoll
15.7,12.4,18.0,92.5,0.5,3.4,16.5,16.4,0.5,8.0,28.0,395,Apelsvoll
16.3,12.2,20.7,91.7,16.4,4.8,16.3,16.2,0.7,8.0,29.0,396,Apelsvoll
14.8,10.2,20.2,74.5,0.0,10.6,15.7,15.8,1.7,8.0,30.0,397,Apelsvoll
16.5,14.1,19.1,78.3,0.4,4.0,15.5,15.6,0.8,8.0,31.0,398,Apelsvoll
15.2,10.1,20.0,76.9,10.9,9.1,15.4,15.4,1.4,9.0,1.0,399,Apelsvoll
10.7,6.7,15.5,75.6,0.4,13.0,14.8,15.1,1.6,9.0,2.0,400,Apelsvoll
10.1,6.9,14.2,81.6,7.5,7.4,14.0,14.5,0.9,9.0,3.0,401,Apelsvoll
8.3,4.2,10.6,93.5,22.1,3.1,12.9,13.6,0.4,9.0,4.0,402,Apelsvoll
9.9,6.5,12.6,82.1,0.0,7.1,12.5,13.0,0.9,9.0,5.0,403,Apelsvoll
9.0,4.4,12.9,82.5,0.0,7.2,11.8,12.4,0.8,9.0,6.0,404,Apelsvoll
10.0,8.8,11.5,84.8,13.6,3.7,11.8,12.3,0.6,9.0,7.0,405,Apelsvoll
9.6,7.4,12.6,77.6,0.0,7.1,11.5,11.9,1.0,9.0,8.0,406,Apelsvoll
10.7,7.6,13.5,87.6,0.0,4.7,11.9,12.1,0.6,9.0,9.0,407,Apelsvoll
12.5,10.8,14.9,95.5,5.2,2.9,12.4,12.4,0.3,9.0,10.0,408,Apelsvoll
12.6,10.0,17.2,91.5,2.6,4.7,12.7,12.7,0.6,9.0,11.0,409,Apelsvoll
12.2,8.3,17.9,73.5,0.0,11.8,12.4,12.6,1.7,9.0,12.0,410,Apelsvoll
10.8,5.5,16.1,59.6,0.0,13.7,11.9,12.3,2.0,9.0,13.0,411,Apelsvoll
9.1,5.2,13.4,69.0,0.0,5.3,10.9,11.6,1.0,9.0,14.0,412,Apelsvoll
11.8,8.1,16.7,58.8,0.0,13.5,10.8,11.3,2.1,9.0,15.0,413,Apelsvoll
10.2,4.2,15.2,49.0,0.1,12.3,10.6,11.1,2.0,9.0,16.0,414,Apelsvoll
7.9,3.4,12.5,59.6,0.3,10.5,10.0,10.7,1.6,9.0,17.0,415,Apelsvoll
8.8,3.7,12.9,55.2,0.1,11.9,9.6,10.3,1.8,9.0,18.0,416,Apelsvoll
6.5,1.0,11.3,64.7,0.0,7.6,9.0,9.8,1.0,9.0,19.0,417,Apelsvoll
10.3,5.7,19.1,68.1,0.0,11.1,9.6,9.9,1.5,9.0,20.0,418,Apelsvoll
13.8,5.3,23.0,60.2,0.0,12.2,10.4,10.4,1.8,9.0,21.0,419,Apelsvoll
11.4,5.5,18.0,72.9,0.0,12.3,10.8,10.8,1.5,9.0,22.0,420,Apelsvoll
8.6,7.7,10.0,84.7,0.0,2.9,10.8,11.0,0.4,9.0,23.0,421,Apelsvoll
8.6,7.9,9.6,90.7,0.0,1.8,10.5,10.8,0.2,9.0,24.0,422,Apelsvoll
8.6,7.5,10.0,84.7,0.0,2.7,10.4,10.7,0.4,9.0,25.0,423,Apelsvoll
8.1,6.9,9.1,87.2,0.0,1.9,10.2,10.6,0.3,9.0,26.0,424,Apelsvoll
7.7,6.8,8.9,90.5,19.7,0.6,9.8,10.3,0.1,9.0,27.0,425,Apelsvoll
9.5,7.9,11.8,98.7,10.2,1.7,9.6,10.0,0.1,9.0,28.0,426,Apelsvoll
9.1,7.7,12.1,91.7,0.0,7.1,10.1,10.2,0.7,9.0,29.0,427,Apelsvoll
5.7,2.8,9.1,81.6,10.5,4.5,9.7,10.2,0.5,9.0,30.0,428,Apelsvoll
-0.7,-3.0,2.0,92.5,12.0,3.4,-1.4,-0.7,0.0,3.0,1.0,429,Apelsvoll
2.2,-0.2,4.7,82.3,0.0,4.4,-1.2,-0.6,0.4,3.0,2.0,430,Apelsvoll
-0.1,-1.6,1.8,90.8,12.2,2.5,-1.0,-0.5,0.0,3.0,3.0,431,Apelsvoll
-1.2,-1.7,-0.3,96.1,9.4,1.0,-0.9,-0.5,0.0,3.0,4.0,432,Apelsvoll
-2.3,-8.1,3.3,86.7,0.2,5.6,-0.8,-0.4,0.0,3.0,5.0,433,Apelsvoll
-5.9,-10.3,-1.2,90.2,0.0,9.1,-0.8,-0.4,0.0,3.0,6.0,434,Apelsvoll
-5.9,-8.5,-1.5,92.5,0.9,3.5,-0.8,-0.4,0.0,3.0,7.0,435,Apelsvoll
3.1,-1.5,5.1,84.9,1.0,2.9,-0.7,-0.4,0.4,3.0,8.0,436,Apelsvoll
3.9,0.8,7.1,74.9,0.0,10.0,-0.7,-0.4,1.0,3.0,9.0,437,Apelsvoll
1.9,-0.4,4.3,86.2,0.6,4.6,-0.6,-0.3,0.4,3.0,10.0,438,Apelsvoll
2.9,-0.4,7.7,74.6,0.7,9.4,-0.6,-0.3,1.0,3.0,11.0,439,Apelsvoll
1.8,-3.1,7.1,60.3,0.0,9.3,-0.5,-0.3,1.0,3.0,12.0,440,Apelsvoll
-1.1,-5.8,1.8,47.6,0.0,11.1,-0.5,-0.3,0.0,3.0,13.0,441,Apelsvoll
-3.2,-9.4,3.1,57.9,0.0,11.0,-0.6,-0.3,0.0,3.0,14.0,442,Apelsvoll
3.0,-0.5,5.4,81.8,2.5,2.5,-0.6,-0.3,0.4,3.0,15.0,443,Apelsvoll
2.4,0.7,5.1,60.2,0.0,7.3,-0.6,-0.3,0.9,3.0,16.0,444,Apelsvoll
5.0,1.9,9.3,59.5,0.0,11.6,-0.5,-0.3,1.6,3.0,17.0,445,Apelsvoll
4.2,0.7,7.7,56.5,0.0,11.3,-0.5,-0.3,1.4,3.0,18.0,446,Apelsvoll
3.5,-0.6,9.6,54.7,0.0,11.5,-0.5,-0.3,1.4,3.0,19.0,447,Apelsvoll
0.5,-2.4,3.9,53.1,0.0,12.6,-0.5,-0.2,1.3,3.0,20.0,448,Apelsvoll
0.0,-4.1,4.0,54.6,0.0,13.1,-0.5,-0.2,1.2,3.0,21.0,449,Apelsvoll
0.4,-4.7,4.2,58.8,0.0,10.2,-0.4,-0.2,1.1,3.0,22.0,450,Apelsvoll
2.4,0.5,6.4,64.3,0.0,9.2,-0.4,-0.2,1.2,3.0,23.0,451,Apelsvoll
3.1,1.0,5.7,63.8,0.0,5.6,-0.4,-0.2,1.1,3.0,24.0,452,Apelsvoll
6.3,1.9,11.7,67.6,0.0,10.1,-0.4,-0.2,1.4,3.0,25.0,453,Apelsvoll
5.7,1.9,10.5,77.4,0.0,9.3,-0.4,-0.2,1.0,3.0,26.0,454,Apelsvoll
3.5,0.9,7.6,78.6,0.0,8.6,-0.2,-0.2,0.9,3.0,27.0,455,Apelsvoll
1.2,-3.7,4.8,47.0,0.0,12.5,-0.2,-0.2,1.7,3.0,28.0,456,Apelsvoll
0.1,-5.7,5.7,46.9,0.0,11.9,-0.3,-0.2,1.5,3.0,29.0,457,Apelsvoll
0.4,-3.0,3.7,51.4,0.0,9.8,-0.3,-0.2,1.2,3.0,30.0,458,Apelsvoll
4.3,-1.4,10.5,48.9,0.0,10.6,-0.3,-0.2,1.6,3.0,31.0,459,Apelsvoll
5.6,1.9,10.2,54.5,0.0,5.6,-0.1,-0.2,1.1,4.0,1.0,460,Apelsvoll
2.4,-0.4,5.5,52.6,0.3,9.1,-0.1,-0.2,1.4,4.0,2.0,461,Apelsvoll
1.6,-2.0,5.9,35.3,0.4,14.0,-0.2,-0.2,1.9,4.0,3.0,462,Apelsvoll
1.0,-4.1,6.1,42.4,0.0,16.7,-0.2,-0.1,1.8,4.0,4.0,463,Apelsvoll
1.5,-1.9,5.4,74.8,0.4,5.5,0.0,0.0,0.6,4.0,5.0,464,Apelsvoll
6.3,0.2,12.9,67.9,0.0,15.8,1.1,0.5,1.8,4.0,6.0,465,Apelsvoll
7.9,3.5,12.6,54.4,0.1,15.8,2.9,1.9,2.0,4.0,7.0,466,Apelsvoll
7.1,2.1,12.4,52.1,0.0,8.6,3.0,2.5,1.6,4.0,8.0,467,Apelsvoll
4.2,0.2,7.7,43.1,0.0,17.0,3.1,2.8,2.2,4.0,9.0,468,Apelsvoll
3.8,-0.9,9.7,44.6,0.0,18.1,3.2,2.9,2.2,4.0,10.0,469,Apelsvoll
1.6,-2.3,5.2,75.1,4.5,5.9,2.9,2.9,0.7,4.0,11.0,470,Apelsvoll
5.9,0.9,13.6,60.8,0.0,13.3,3.5,3.1,2.1,4.0,12.0,471,Apelsvoll
1.5,-0.4,4.3,42.7,0.0,17.5,2.7,3.0,2.5,4.0,13.0,472,Apelsvoll
2.8,-2.5,6.4,55.2,0.1,4.3,1.7,2.2,0.9,4.0,14.0,473,Apelsvoll
9.0,1.8,15.8,51.0,0.0,18.5,3.1,2.5,2.9,4.0,15.0,474,Apelsvoll
5.7,2.7,8.7,40.4,0.0,17.6,4.3,3.6,2.6,4.0,16.0,475,Apelsvoll
4.3,0.2,8.3,40.7,0.0,19.8,3.9,3.7,2.8,4.0,17.0,476,Apelsvoll
4.9,-1.8,9.8,48.9,0.0,18.4,4.1,3.8,2.4,4.0,18.0,477,Apelsvoll
7.5,-1.3,14.8,50.7,0.0,20.4,5.1,4.3,2.7,4.0,19.0,478,Apelsvoll
9.5,0.4,18.2,46.1,0.0,20.8,6.2,5.2,3.0,4.0,20.0,479,Apelsvoll
10.5,1.2,18.5,40.9,0.0,21.3,7.0,6.0,3.2,4.0,21.0,480,Apelsvoll
12.0,3.1,19.2,36.0,0.0,21.4,7.8,6.7,3.4,4.0,22.0,481,Apelsvoll
11.5,3.1,17.2,35.7,0.0,21.8,8.4,7.3,3.4,4.0,23.0,482,Apelsvoll
7.0,2.3,10.3,52.7,0.0,11.0,7.9,7.4,1.8,4.0,24.0,483,Apelsvoll
7.6,3.0,12.7,46.3,0.0,19.0,7.5,6.9,2.7,4.0,25.0,484,Apelsvoll
5.4,0.5,9.2,58.1,0.0,10.3,7.0,6.8,1.4,4.0,26.0,485,Apelsvoll
3.2,0.8,5.4,75.5,13.5,2.9,6.3,6.4,0.5,4.0,27.0,486,Apelsvoll
3.5,1.4,7.4,70.0,0.0,14.1,6.0,5.8,1.8,4.0,28.0,487,Apelsvoll
4.5,1.4,7.2,60.5,0.0,10.3,6.2,6.1,1.5,4.0,29.0,488,Apelsvoll
4.8,2.1,7.4,54.1,0.1,13.2,6.0,5.9,1.9,4.0,30.0,489,Apelsvoll
2.8,0.0,5.3,94.4,7.3,3.7,5.5,5.7,0.4,5.0,1.0,490,Apelsvoll
6.3,1.6,12.2,77.5,0.0,17.4,6.2,5.7,2.2,5.0,2.0,491,Apelsvoll
6.1,1.2,10.9,66.6,1.1,16.9,7.1,6.5,2.2,5.0,3.0,492,Apelsvoll
5.2,2.1,9.0,58.1,0.7,17.9,7.1,6.8,2.6,5.0,4.0,493,Apelsvoll
6.7,-0.7,13.3,46.4,0.0,22.8,6.9,6.6,3.2,5.0,5.0,494,Apelsvoll
8.9,2.2,14.7,45.1,0.0,19.9,7.6,7.1,3.2,5.0,6.0,495,Apelsvoll
7.2,1.6,12.3,47.9,0.0,17.3,7.6,7.2,2.5,5.0,7.0,496,Apelsvoll
8.3,2.4,14.7,47.4,0.0,17.1,7.4,7.2,2.9,5.0,8.0,497,Apelsvoll
7.6,-0.3,13.5,50.6,0.0,18.4,7.3,7.1,2.9,5.0,9.0,498,Apelsvoll
2.8,-0.2,7.5,65.5,7.2,11.7,6.9,7.0,1.7,5.0,10.0,499,Apelsvoll
3.8,-1.4,9.0,42.9,0.0,24.4,6.1,6.2,3.3,5.0,11.0,500,Apelsvoll
3.2,0.4,7.1,48.0,0.1,17.7,5.9,6.2,2.6,5.0,12.0,501,Apelsvoll
3.7,-1.6,8.4,40.4,0.0,21.9,5.7,5.8,3.0,5.0,13.0,502,Apelsvoll
