ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
20989,4/28/2020,Linge,9.3,5.1,12.9,50.8,0,20.5,8.3,7.6,2.9
20990,4/29/2020,Linge,8.5,6.3,12.1,60.2,0,12.2,8.6,7.9,1.8
20991,4/30/2020,Linge,9.4,6,12.6,44.6,0,23.4,8.4,7.9,3.5
20992,5/1/2020,Linge,7.3,4.3,9.3,66.5,0.8,9.7,8.2,7.9,1.4
20993,5/2/2020,Linge,5.7,3.7,8.3,91.6,6.8,9.5,8,7.7,1.1
20994,5/3/2020,Linge,5.2,2.3,8.6,87.3,5.2,13.9,7.8,7.6,1.6
20995,5/4/2020,Linge,4.6,1.3,8.7,81.7,2.4,14.8,7.5,7.3,1.7
20996,5/5/2020,Linge,6.7,2.5,10.2,66.1,0,14.2,7.5,7.3,2
20997,5/6/2020,Linge,8.5,6,11.2,70.1,2.6,11.1,7.7,7.4,1.6
20998,5/7/2020,Linge,7.3,3.3,10.5,70.7,0,12.1,7.8,7.5,1.6
20999,5/8/2020,Linge,7.4,5,11.2,76.4,2.8,13.5,8,7.6,2
21000,5/9/2020,Linge,5.7,2.7,8.9,78.8,5.6,12.6,7.9,7.7,1.7
21001,5/10/2020,Linge,2.2,0.2,5.6,82.8,2.2,14.6,7.4,7.4,1.7
21002,5/11/2020,Linge,1.5,0.3,3,92.2,14,7.5,6.4,6.8,0.8
21003,5/12/2020,Linge,1.4,-0.7,5.6,91.5,17.4,13.4,5.4,5.9,1.6
21004,5/13/2020,Linge,2.4,-0.4,6.2,82.2,4.6,19.1,5.1,5.4,2.1
21005,5/14/2020,Linge,2.7,0.2,6.4,80,2,13.7,5.6,5.7,1.6
21006,5/15/2020,Linge,3.1,1.2,7.3,83.7,5.6,13.3,5.9,6,1.7
21007,5/16/2020,Linge,3.3,0.8,5.9,83.6,2,7.2,5.9,6,1
21008,5/17/2020,Linge,5.5,3.9,7.9,80.2,14.8,8.9,6.1,6.1,1.2
21009,5/18/2020,Linge,6.8,2.9,11.9,77.5,1.6,24.9,6.9,6.5,3.5
21010,5/19/2020,Linge,6.5,3,10.2,72.2,0,16.4,7.8,7.2,2.2
21011,5/20/2020,Linge,9,2.4,14.8,54,0,27.8,8,7.5,4.2
21012,5/21/2020,Linge,12.7,8.4,17,53.8,0,15.6,9.1,8.2,2.9
21013,5/22/2020,Linge,14.3,9,20.2,61.5,0,17.7,9.8,8.8,3.2
21014,5/23/2020,Linge,14.8,12.6,19.3,48.9,0,18.8,10.3,9.3,3.5
21015,5/24/2020,Linge,13.7,10.1,16.9,57.4,0,17.7,10.7,9.7,3.3
21016,5/25/2020,Linge,12.8,8.2,18.7,72.2,0,28.1,11.2,10.1,4.9
21017,5/26/2020,Linge,11.9,8.5,16.4,67.2,0,7.9,11.4,10.5,1.5
21018,5/27/2020,Linge,9.8,7.4,11.7,72.9,2,10.2,10.7,10.2,1.7
21019,5/28/2020,Linge,9.8,6.6,14.9,74.6,0.4,15.6,10.3,9.8,2.3
21020,5/29/2020,Linge,11.9,4.7,19.5,65.6,0,28.8,10.5,9.8,4.5
21021,5/30/2020,Linge,15.3,7.7,23.1,65.7,0,28.7,11.6,10.5,4.9
21022,5/31/2020,Linge,17.8,10.3,24.2,58.5,0,29.7,12.7,11.4,5.4
21023,6/1/2020,Linge,15.4,9.5,22.3,70.6,0,26.4,13.3,12.1,4.6
21024,6/2/2020,Linge,14.2,8.7,19.6,75.1,0,23.6,13.7,12.5,4.2
21025,6/3/2020,Linge,12.6,10.5,17.3,83.7,0.2,13.9,13.6,12.7,2.4
21026,6/4/2020,Linge,13.6,8.8,18.4,74.2,0,11.9,13.3,12.5,2
21027,6/5/2020,Linge,15.2,8.1,21,61.5,0.4,17.4,13.1,12.4,3.3
21028,6/6/2020,Linge,15.1,11.8,19.3,67.8,0.2,17.2,13.3,12.5,3
21029,6/7/2020,Linge,9.9,6.3,11.9,84.1,0.8,9,13.2,12.6,1.4
21030,6/8/2020,Linge,8.8,5.7,13.3,79.2,0,20.4,12.2,11.9,3.2
21031,6/9/2020,Linge,11.1,5.3,17.9,79,0,26.1,12.4,11.9,4.3
21032,6/10/2020,Linge,14.2,7.1,22.6,73.3,0,29.4,13.3,12.4,5.2
21033,6/11/2020,Linge,15.7,9.2,22.6,71.6,0,30,14.1,13.1,5.5
21034,6/12/2020,Linge,18.9,10.8,27.4,59.7,0,29,14.9,13.7,5.9
21035,6/13/2020,Linge,19.8,13.2,26.8,53.3,0,26.9,15.6,14.3,5.6
21036,6/14/2020,Linge,17.8,11.4,24.9,67.8,0,25.2,15.9,14.7,4.9
21037,6/15/2020,Linge,17.1,12.8,24,78.1,0,21.1,16.2,15.1,4.1
21038,6/16/2020,Linge,18.2,11.6,25.3,78,0,28.6,16.4,15.3,5.5
21039,6/17/2020,Linge,19.7,14.1,26.4,70.3,0,28.9,17.1,15.7,5.7
21040,6/18/2020,Linge,18.9,13.1,25.8,72.9,0,28.8,17.5,16.1,5.6
21041,6/19/2020,Linge,22.4,14.8,29.4,53.5,0,28,18,16.6,6.1
21042,6/20/2020,Linge,22.2,15.5,30.2,58.2,0,25.2,18.3,17,5.4
21043,6/21/2020,Linge,19.6,14.8,25.8,69.3,2.2,9.9,18.1,17.1,2.3
21044,6/22/2020,Linge,15.8,12.4,19.7,89.1,3.2,13.6,17.2,16.6,2.4
21045,6/23/2020,Linge,15.7,10.3,20.8,81.3,0,11.5,16.3,15.9,2.2
21046,6/24/2020,Linge,18.8,13.2,27.3,74.7,0,26.4,16.8,15.7,5.2
21047,6/25/2020,Linge,18.2,13.3,24.4,80.1,0,24.7,17.6,16.5,4.7
21048,6/26/2020,Linge,19.8,13.7,26.2,77.5,0,28.5,18.1,16.9,5.6
21049,6/27/2020,Linge,22.5,14.8,30.9,62,0,28.6,18.7,17.3,6.1
21050,6/28/2020,Linge,21.5,14.7,27.8,63.8,0,10.3,18.9,17.7,2.4
21051,6/29/2020,Linge,16.5,13.2,22.5,84.3,4.8,20.5,18,17.2,3.8
21052,6/30/2020,Linge,13.5,9.3,18.6,85.5,0.8,12.5,17.2,16.8,2.2
21053,7/1/2020,Linge,11.6,7.6,16.2,70.5,0,29.2,16,15.8,5
21054,7/2/2020,Linge,10.1,6.4,16.9,80.1,3,17.2,15.5,15.4,2.8
21055,7/3/2020,Linge,9.3,5.4,16,82.6,3,18.2,14.6,14.7,2.9
21056,7/4/2020,Linge,12.1,3.9,20.4,71.1,0,29.9,14.1,14,4.9
21057,7/5/2020,Linge,12.4,9.4,18.3,83.1,6.6,8.1,14.6,14.3,1.4
21058,7/6/2020,Linge,10.4,8.6,11.8,93.5,25,7.2,13.9,13.9,1.1
21059,7/7/2020,Linge,10.6,7.6,14,84.2,1.8,16.1,13.3,13.3,2.6
21060,7/8/2020,Linge,10.3,7.5,14.1,88,3.6,14.2,13.5,13.3,2.3
21061,7/9/2020,Linge,11.2,8.4,17.3,86.9,3.2,12.6,13.6,13.3,2
21062,7/10/2020,Linge,12.2,7.7,18.4,83.8,3.6,22.5,13.9,13.5,3.8
21063,7/11/2020,Linge,10.8,9.1,13.2,87.5,2,6.8,13.9,13.7,1.1
21064,7/12/2020,Linge,10.1,8.3,12.8,92.8,4.4,9,13.2,13.1,1.3
21065,7/13/2020,Linge,11.6,7.7,16.5,87.7,0.4,10.8,13.1,12.9,1.8
21066,7/14/2020,Linge,13.8,10.3,19,88.9,1.2,16.2,13.7,13.1,2.6
21067,7/15/2020,Linge,15,10.7,21.1,88.8,0.2,15.9,14.7,13.9,2.7
21068,7/16/2020,Linge,16.5,11.8,23.3,82,0.2,18.7,15.4,14.4,3.3
21069,7/17/2020,Linge,14.8,12.4,16.7,88.7,2,5.3,15.6,14.9,0.9
21070,7/18/2020,Linge,14,10,18.6,87.4,2.2,12.3,14.9,14.5,1.9
21071,7/19/2020,Linge,14.7,9.8,21.1,72.8,0,18.3,14.9,14.4,3.1
21072,7/20/2020,Linge,12.3,9,18.2,87.5,5.4,15.9,14.9,14.4,2.4
21073,7/21/2020,Linge,11.2,8.6,14.6,86.9,2.8,14.3,14.6,14.3,2.1
21074,7/22/2020,Linge,10.4,8.4,15.9,89.7,5.6,11.5,14.3,14.1,1.6
21075,7/23/2020,Linge,11.8,6.9,17.6,81.3,0.6,24.7,14.3,13.9,3.7
21076,7/24/2020,Linge,12.4,5.7,18.2,75.8,0,28.6,14.7,14.2,4.5
21077,7/25/2020,Linge,13.8,6.7,22.8,78.2,0,26.8,15.1,14.5,4.3
21078,7/26/2020,Linge,16,9,24.5,79.2,0.4,11.8,15.4,14.8,2
21079,7/27/2020,Linge,17.2,13,22.6,77.4,2.4,12.7,15.9,15.1,2.1
21080,7/28/2020,Linge,19.5,16.2,25.8,57.7,0,10.9,16,15.3,2.3
21081,7/29/2020,Linge,15.1,12,18.8,85.2,2,10,15.8,15.2,1.6
21082,7/30/2020,Linge,16,11.5,22.4,86.5,0,16.2,15.8,15.1,2.6
21083,7/31/2020,Linge,17.6,12.7,23.7,85.9,0,23.7,16.5,15.5,4
21084,8/1/2020,Linge,19.3,12.7,26.3,79.4,0,24.3,17.4,16.2,3.9
21085,8/2/2020,Linge,16.1,12,19.2,90.9,5.4,6.6,17.5,16.6,1
21086,8/3/2020,Linge,11.2,9.3,13.4,95.1,19,6.7,15.8,15.7,0.8
21087,8/4/2020,Linge,12.9,10.3,18,86,0.2,6.8,14.9,14.8,1
21088,8/5/2020,Linge,12.9,8.1,15.5,89.2,1.6,3.7,14.3,14.3,0.6
21089,8/6/2020,Linge,15.8,14,20,92.5,0,6.5,14.6,14.2,0.9
21090,8/7/2020,Linge,18.1,12.9,24.4,87.1,0,18.4,15.6,14.7,2.8
21091,8/8/2020,Linge,17.3,11.8,20.9,82,2,8.2,16.5,15.6,1.5
21092,8/9/2020,Linge,14.9,10.3,20.6,81.9,0,23.4,15.9,15.4,3.4
21093,8/10/2020,Linge,15.7,9.4,23.2,85.2,0,22.9,16,15.4,3.3
21094,8/11/2020,Linge,16.5,12,22.6,88,0,15.3,16.3,15.6,2.3
21095,8/12/2020,Linge,18,13.1,24.5,86.8,0,18.4,16.6,15.7,2.8
21096,8/13/2020,Linge,16.6,15.6,18.3,97.1,7.6,4.1,16.9,16.1,0.5
21097,8/14/2020,Linge,17.1,13.4,22.4,90.5,0,21.6,17,16.1,3.2
21098,8/15/2020,Linge,15.9,13.8,21,91.1,0,10,17,16.3,1.4
21099,8/16/2020,Linge,17.8,15.1,23.6,90.4,0,17,17,16.2,2.4
21100,8/17/2020,Linge,19,14.8,24.3,87.2,0,21.1,17.6,16.6,3.2
21101,8/18/2020,Linge,17.9,13.6,23.9,87.6,0,15.7,17.6,16.8,2.4
21102,8/19/2020,Linge,17.3,13.8,21.8,90,11.8,12.4,17.3,16.7,1.7
21103,8/20/2020,Linge,18.2,14.9,23.8,90.9,0.6,17.2,17.4,16.6,2.6
21104,8/21/2020,Linge,19.2,13.8,26.2,76.6,0.8,9.3,17.4,16.7,1.6
21105,8/22/2020,Linge,16.8,14.4,22.1,85.9,2.6,7,17,16.5,1.1
21106,8/23/2020,Linge,11.4,8.5,15.2,91.5,10.4,5.6,16,16,0.8
21107,8/24/2020,Linge,10.7,8.7,14.1,72.2,0.4,7.4,14.5,14.9,1.2
21108,8/25/2020,Linge,11.7,8.6,16.2,73.4,0,7.9,13.8,14.1,1.2
21109,8/26/2020,Linge,12.6,7.8,17.4,79.8,0,20.6,13.8,13.8,2.6
21110,8/27/2020,Linge,13.1,9.4,16.8,81,0,11.2,14.2,14,1.4
21111,8/28/2020,Linge,12.3,8.4,18.5,87.1,0,14.5,14.1,14,1.7
21112,8/29/2020,Linge,12,8.8,18.4,89,0.2,11.1,14.1,13.9,1.4
21113,8/30/2020,Linge,11.1,6.9,16.3,81.4,2,15.4,13.8,13.8,2
21114,8/31/2020,Linge,10,4.6,18.2,84.5,0,17.9,13.3,13.5,2.1
21115,9/1/2020,Linge,11.8,6.3,19.6,84.5,0,17.5,13.1,13.1,2.1
21116,9/2/2020,Linge,15.1,8.8,23.2,71.1,0,17.9,13.4,13.2,2.5
21117,9/3/2020,Linge,16.6,14,19.2,56,0.2,5.1,13.6,13.4,1.1
21118,9/4/2020,Linge,14.9,11.4,19.8,70.8,0.2,10.9,13.7,13.4,1.6
21119,9/5/2020,Linge,12.8,10.2,17.5,71.1,0,7.6,13.5,13.4,1.1
21120,9/6/2020,Linge,12.2,8.9,18.1,81.2,1,14.4,13.2,13.1,1.9
21121,9/7/2020,Linge,11.9,8.4,16.2,84.2,1.4,2.8,13.1,13.1,0.5
21122,9/8/2020,Linge,13.5,10.6,15.9,73.1,1.8,3.5,12.8,12.8,0.7
21123,9/9/2020,Linge,11.5,6.8,14.6,80,9.8,3.5,12.6,12.6,0.6
21124,9/10/2020,Linge,8.3,5.8,12.2,80.4,6.4,6.3,11.6,12.1,0.8
21125,9/11/2020,Linge,11.5,8,15.7,74.8,5,4.6,11.4,11.7,0.7
21126,9/12/2020,Linge,10,7.7,14.3,85.4,8.4,6.1,11.6,11.7,0.9
21127,9/13/2020,Linge,12.1,8,16.5,69.3,1.4,9.4,11.3,11.5,1.6
21128,9/14/2020,Linge,10.3,9.3,12.4,97.4,7.4,3,11.6,11.6,0.3
21129,9/15/2020,Linge,10.8,10.2,11.8,99.3,9.2,2.6,11.9,11.8,0.2
21130,9/16/2020,Linge,8.8,4.1,13.9,86.9,8.8,7,11.7,11.7,0.9
21131,9/17/2020,Linge,8.6,3.1,16.2,82.3,0,8.4,10.9,11.3,0.9
21132,9/18/2020,Linge,13.1,7.9,16.3,83.8,8.2,3.2,11.4,11.3,0.5
21133,9/19/2020,Linge,9.7,5.8,15.5,90.9,0,12,11.5,11.5,1.2
21134,9/20/2020,Linge,9.9,5.7,13.8,94.8,1.4,1.4,11.3,11.4,0.2
21135,9/21/2020,Linge,15.8,11.1,18.3,67.1,2,3.3,11.6,11.4,1.1
21136,9/22/2020,Linge,9.6,8.3,12.8,96.8,16.6,2.3,11.6,11.6,0.3
21137,9/23/2020,Linge,11.6,6.5,18.4,80.8,2,3.7,11.5,11.5,0.6
21138,9/24/2020,Linge,8,6.6,10.3,96.3,10.4,3.6,11,11.2,0.3
21139,9/25/2020,Linge,8.5,6,13.1,88.8,6.2,9.7,10.7,10.9,1
21140,9/26/2020,Linge,7.8,4.8,12.8,86.5,0,6,10.5,10.7,0.5
21141,9/27/2020,Linge,8.9,3.8,15.6,90.4,0,9.1,10.1,10.4,0.9
21142,9/28/2020,Linge,15.5,11.5,23.6,83.7,0,8.5,11,10.7,1
21143,9/29/2020,Linge,11.3,9.9,12.5,97,3,1.9,11.6,11.3,0.2
21144,9/30/2020,Linge,12,10.5,17,94.5,0,4.2,11.7,11.4,0.4
21145,3/1/2021,Linge,7.5,5.3,10.2,75.9,6,1.7,3.8,3.3,0.5
21146,3/2/2021,Linge,5.4,4.2,6.7,97.5,0.4,2.2,3.9,3.4,0.2
21147,3/3/2021,Linge,3.6,-0.8,5.8,89.6,13.6,2,3.8,3.5,0.2
21148,3/4/2021,Linge,-0.5,-1.4,0.5,95.8,0,1.5,2.7,2.8,0
21149,3/5/2021,Linge,0.3,-0.8,2.6,92.8,3.8,3.6,2,2.2,0.3
21150,3/6/2021,Linge,2.3,-1,4.6,88.6,29.2,1.1,1.8,1.9,0.2
21151,3/7/2021,Linge,-0.5,-2.5,1.3,86.6,3.8,2.7,1.5,1.8,0
21152,3/8/2021,Linge,-0.8,-3.7,2.9,74.2,0.4,5,1.4,1.8,0
21153,3/9/2021,Linge,1.9,-0.6,6.1,83.9,2,6.8,1.5,1.8,0.5
21154,3/10/2021,Linge,4.2,3,5.4,49.8,0,5.3,1.6,1.8,1.1
21155,3/11/2021,Linge,6.1,4.3,7.6,51.9,0,5.1,1.8,1.9,1.1
21156,3/12/2021,Linge,7.8,5,10.8,52.5,0,7.2,2.8,2.5,1.2
21157,3/13/2021,Linge,6.4,3.4,9.5,51.1,0,8.2,3.4,3.1,1.1
21158,3/14/2021,Linge,4.4,0.3,8,53.3,0,9.3,3.3,3.2,1.1
21159,3/15/2021,Linge,0.9,-0.7,2.4,84.5,4.6,3.4,2.6,2.8,0.3
21160,3/16/2021,Linge,1.5,-0.6,3.8,83.6,0.4,7.3,2.4,2.5,0.7
21161,3/17/2021,Linge,2.5,0.2,5.5,67.3,0,6.8,2.6,2.6,0.7
21162,3/18/2021,Linge,2.8,1.2,4.5,92.9,0.6,5.1,3.1,3,0.4
21163,3/19/2021,Linge,4.8,1.2,8.9,78.3,0,4.9,3.6,3.4,0.5
21164,3/20/2021,Linge,6.9,1,11.4,73.2,17.8,5.8,4.4,3.9,1.1
21165,3/21/2021,Linge,1,0,2.9,94,9,4.1,3.6,3.8,0.5
21166,3/22/2021,Linge,6.3,0.8,10.8,79.9,0.4,7.8,3.4,3.3,0.9
21167,3/23/2021,Linge,10.8,7,14.1,59.6,0,7.4,5,4.3,1.3
21168,3/24/2021,Linge,7.9,4.7,11.1,58.6,1.6,7.1,5.3,4.9,1.5
21169,3/25/2021,Linge,7.6,4.6,11.6,58.8,0,11.2,5,4.7,1.5
21170,3/26/2021,Linge,9.5,5.4,12.8,55.4,1.2,5,5.3,4.9,1.1
21171,3/27/2021,Linge,7.3,4.1,10.6,62.4,0,11.8,5.6,5.1,1.6
21172,3/28/2021,Linge,7.8,3.1,11.3,56.3,0,9.4,5.5,5.2,1.4
21173,3/29/2021,Linge,7.9,5.4,13.4,69.5,3.6,6.7,5.7,5.3,1
21174,3/30/2021,Linge,6.1,3.7,9.6,84.5,6.8,4.1,5.8,5.4,0.5
21175,3/31/2021,Linge,4.7,3,8.1,81.6,0.6,10.3,5.6,5.4,1.3
21176,4/1/2021,Linge,3.8,1.3,6.8,80.4,3.4,7,5.5,5.3,0.7
21177,4/2/2021,Linge,3.5,2.4,5.3,86.2,7.2,5.5,5,5.1,0.7
21178,4/3/2021,Linge,4.8,2.5,8.2,74.6,0,7.7,4.7,4.7,0.9
21179,4/4/2021,Linge,5.2,-3.6,9.2,76.3,16,2.8,5.1,5,0.6
21180,4/5/2021,Linge,-1,-4,2.4,96.1,0,0.8,4.3,4.5,0
21181,4/6/2021,Linge,1.1,0,3,93.8,25.4,4.4,3.4,3.8,0.5
21182,4/7/2021,Linge,0.7,-1.3,3.4,94,16,8.1,2.7,3.1,0.7
21183,4/8/2021,Linge,1.5,-1.8,5.3,75.9,2.4,10.2,2.4,2.8,1
21184,4/9/2021,Linge,1,-0.3,3.4,90.8,10.8,6.4,2.2,2.7,0.7
21185,4/10/2021,Linge,0.7,-0.4,3,95.2,13,4.1,2,2.5,0.4
21186,4/11/2021,Linge,2.9,-0.4,8.4,72.8,3.6,19.8,2,2.4,1.9
21187,4/12/2021,Linge,2.2,-1.4,6.8,70.4,0,16.8,1.9,2.3,1.6
21188,4/13/2021,Linge,1.6,0.3,3.4,88.2,4.2,7.9,1.8,2.2,1
21189,4/14/2021,Linge,2.3,0.2,7.2,87.3,2,9.6,1.8,2.1,1
21190,4/15/2021,Linge,5.4,1.8,10.2,62.7,0,17,1.7,2,1.9
21191,4/16/2021,Linge,6,1.3,10.8,54.3,0,21.5,1.6,1.8,2.5
21192,4/17/2021,Linge,5.7,0.4,13.6,58.5,0,21.4,1.7,1.9,2.4
21193,4/18/2021,Linge,7.9,1.6,15.3,62.1,0,19.5,2.5,2.3,2.4
21194,4/19/2021,Linge,10.2,4,16.9,58.6,0,20.5,3.9,3.3,2.7
21195,4/20/2021,Linge,6,2.6,13.5,78.8,2.4,1.3,5.7,5,0.3
21196,4/21/2021,Linge,3.5,1.5,5.7,88.7,11.6,6.7,4.8,4.7,1
21197,4/22/2021,Linge,2.3,0.3,5.2,86.9,12.8,9.7,4.3,4.3,1.2
21198,4/23/2021,Linge,1.9,0.4,3.8,89.3,5.4,12.3,3.8,3.9,1.3
21199,4/24/2021,Linge,2,0.1,5.4,85.4,1.4,14.6,4,4,1.7
21200,4/25/2021,Linge,3.3,1.2,5.4,76.6,0,14.3,4.5,4.4,1.6
21201,4/26/2021,Linge,4.7,0.1,8.8,54.2,0,24.2,5.3,4.8,2.9
21202,4/27/2021,Linge,5.2,0.6,9.9,51.8,0,23.8,6.3,5.6,3
21203,4/28/2021,Linge,5.4,2.1,9.7,53.6,0,24.6,7.4,6.4,3
21204,4/29/2021,Linge,5,0.6,9.4,51.2,0,23.8,7.5,6.7,2.9
21205,4/30/2021,Linge,5,0.4,9.4,54.6,0,26.1,7.5,6.7,3.2
21206,5/1/2021,Linge,5.2,0.5,9.9,62.1,0,19.6,7.7,7,2.4
21207,5/2/2021,Linge,5.8,2.3,9.5,67,0,16.1,7.7,7.1,2
21208,5/3/2021,Linge,5,3,7.9,81.3,1.8,13.4,7.9,7.2,1.6
21209,5/4/2021,Linge,7,2,12,65.1,0,22,8.4,7.5,2.8
21210,5/5/2021,Linge,8.9,6.3,11.6,46.4,0,21.5,8.9,8,3.2
21211,5/6/2021,Linge,8,4.1,12.4,46.9,0,23.1,9,8.1,3.2
21212,5/7/2021,Linge,6.3,1.5,10.8,54.7,0.6,26.3,9.1,8.3,3.4
21213,5/8/2021,Linge,5.9,2.5,10,73,0.2,17.1,9.2,8.5,2.2
21214,5/9/2021,Linge,9.4,4.3,13.3,54.8,0,16.2,9.1,8.4,2.4
21215,5/10/2021,Linge,11.5,6.9,16.3,73.7,5.6,14.8,10.1,9,2.6
21216,5/11/2021,Linge,14.8,9.9,20.2,53.2,0,15.9,10.9,9.6,2.9
21217,5/12/2021,Linge,10.6,6.4,13.7,73.1,0,14.6,10.9,9.9,2.1
21218,5/13/2021,Linge,10.9,8.3,14.9,79.7,0,14.3,11.3,10.1,2.1
21219,5/14/2021,Linge,10.7,7,15.3,84.1,0,16.8,11.7,10.5,2.4
21220,5/15/2021,Linge,15.2,8.5,20.8,64.9,0,25.1,12.6,11,4.3
21221,5/16/2021,Linge,9.3,7.7,12.8,95,25.4,5.5,12.4,11.5,0.7
21222,5/17/2021,Linge,11,7.7,16.6,85.3,0.6,24,12.4,11.2,3.5
21223,5/18/2021,Linge,10.6,8.4,13.4,78.7,0,7.6,12.4,11.6,1.2
21224,5/19/2021,Linge,9.6,7.4,14.1,86.5,3.4,13.5,11.8,11.1,1.9
21225,5/20/2021,Linge,7.9,6.4,11.7,84.2,1.6,18.2,11.8,11.1,2.9
21226,5/21/2021,Linge,9.7,6,14.6,78.7,0,24.4,11.9,11,3.5
21227,5/22/2021,Linge,12.7,5.9,19.9,64.8,0,25.5,12.7,11.5,4.1
21228,5/23/2021,Linge,13.3,7.9,19.7,64,0,17.9,12.9,11.9,3.1
21229,5/24/2021,Linge,12.9,7.3,18.8,72.6,0,20.8,12.9,11.9,3.3
21230,5/25/2021,Linge,15.9,11.7,20.9,53.3,0,23.2,13.7,12.3,4.2
21231,5/26/2021,Linge,15.7,11.2,19.9,50.3,0,24.7,14,12.8,4.5
21232,5/27/2021,Linge,13.1,7,19.7,69.9,0,28.8,14,12.8,4.6
21233,5/28/2021,Linge,13.2,6.6,21,75.1,0,28.8,14.3,13.1,4.6
21234,5/29/2021,Linge,14.5,7.3,22.3,72.8,0,28.5,14.5,13.3,4.7
21235,5/30/2021,Linge,14.7,8.8,20.4,78.5,0,28.3,15,13.6,4.6
21236,5/31/2021,Linge,14.3,8.4,21.2,83.6,0,28.4,15.2,13.8,4.5
21237,6/1/2021,Linge,16.3,9.4,22.7,74,0,29.2,15.4,14,4.9
21238,6/2/2021,Linge,18.4,10.5,25.3,63.2,0,28.4,15.9,14.3,5.5
21239,6/3/2021,Linge,18.5,10.8,26.1,60.2,0,28.6,16.2,14.7,5.2
21240,6/4/2021,Linge,19,13.2,25.1,56.6,0,21.9,16.3,14.9,4.5
21241,6/5/2021,Linge,17.3,11.6,23.1,77.3,0,22.9,16.4,15,4.3
21242,6/6/2021,Linge,15,12.9,19.3,91.1,4.4,7.9,16,15,1.3
21243,6/7/2021,Linge,16.5,12.2,23.5,82.4,0,28.7,15.8,14.6,5
21244,6/8/2021,Linge,16.3,11.8,21,79.4,0,27.7,16.3,15,4.9
21245,6/9/2021,Linge,17.2,10.2,24.5,68.9,0,27.3,16.4,15.1,5.1
21246,6/10/2021,Linge,16.9,12.9,20.4,75.6,0.2,9.5,16.1,15.2,1.9
21247,6/11/2021,Linge,17.5,11.7,21.4,73.6,4.8,5.6,15.7,14.8,1.2
21248,6/12/2021,Linge,11.7,9.9,14.6,76.7,1.2,7.7,14.3,14.1,1.4
21249,6/13/2021,Linge,12.6,10.2,16.9,68.5,4.2,6.6,13.1,13.1,1.4
21250,6/14/2021,Linge,12.6,10.3,15.8,82.2,5.2,11.3,13,12.7,1.9
21251,6/15/2021,Linge,10.2,6.9,13.5,81.8,4.6,13.1,12.7,12.5,2.1
21252,6/16/2021,Linge,10.3,7,13.2,91.2,1.8,4.8,12.2,12.2,0.8
21253,6/17/2021,Linge,13.5,11.9,16.4,93.2,0,6.3,12.6,12.1,1.2
21254,6/18/2021,Linge,13.2,9.4,17.4,80.2,2.6,14.4,13.1,12.4,2.4
21255,6/19/2021,Linge,11.4,8.3,14.9,87.3,0,10.6,12.8,12.5,1.8
21256,6/20/2021,Linge,14.8,11.1,19.6,83.7,2.8,21.6,13.6,12.6,3.8
21257,6/21/2021,Linge,13,11.4,18.1,88.3,1.8,11,14.2,13.3,1.9
21258,6/22/2021,Linge,14.7,9.4,20.5,73.8,0,30,14.4,13.3,5.4
21259,6/23/2021,Linge,13.5,9.2,18.4,86,0.8,14.7,14.9,14,2.5
21260,6/24/2021,Linge,14.1,11.8,18.4,89.3,0,12.6,14.7,14,2.3
21261,6/25/2021,Linge,13.6,11.6,16.8,88.4,2,12.3,14.6,13.9,2.1
21262,6/26/2021,Linge,14.2,12.5,17.4,89.1,0.6,8.5,14.6,13.9,1.5
21263,6/27/2021,Linge,16.2,11.6,22.9,80.1,0,28.8,15.3,14.1,6
21264,6/28/2021,Linge,15.8,11.1,22.1,81.4,0,28.2,16.3,14.9,5.1
21265,6/29/2021,Linge,14.2,11.1,17.6,85.8,2.4,11.5,16,15.2,1.8
21266,6/30/2021,Linge,16,9.5,25,77.1,0,29,15.8,14.8,5.3
21267,7/1/2021,Linge,18.4,11.5,27.4,72.6,0,29.3,16.7,15.3,5.7
21268,7/2/2021,Linge,18.9,12.2,25.7,78.3,0,24.1,17.2,15.9,4.7
21269,7/3/2021,Linge,20.4,14.3,27.1,73.8,0,28.4,17.8,16.3,5.7
21270,7/4/2021,Linge,18.9,14.1,28.7,82.6,0,17.6,17.8,16.6,3.4
21271,7/5/2021,Linge,21.1,15.6,27.1,77,0,21.6,17.9,16.6,4.2
21272,7/6/2021,Linge,20.5,15.8,25.5,75,0.8,16,18.3,17.1,3.1
21273,7/7/2021,Linge,18.6,14.4,25.4,82.8,2.4,17,17.9,17,3.3
21274,7/8/2021,Linge,17.8,13.4,23.8,85.3,0,19.6,17.6,16.7,3.5
21275,7/9/2021,Linge,17.5,13.5,24.2,88.9,1,15.6,17.6,16.7,2.9
21276,7/10/2021,Linge,17,14.8,20.3,93.3,4.4,11.4,17.4,16.6,2.1
21277,7/11/2021,Linge,17.5,14.4,21.4,82.2,1.6,9.4,17,16.3,1.8
21278,7/12/2021,Linge,18.7,12,25.6,73.6,0,27.8,16.9,16.1,4.9
21279,7/13/2021,Linge,19.5,14.2,26.4,83,0,24.2,17.8,16.6,4.5
21280,7/14/2021,Linge,18.9,16.5,24.7,91.9,4,12.8,18.2,17.1,2.3
21281,7/15/2021,Linge,18.4,13.1,21.6,71.5,0,21,18.1,17.1,3.9
